Date,Headline
09/10/2020,Baker Hughes to sell SPC flow unit to Pelican Energy Partners
09/8/2020,IBM Signs Hybrid Cloud Deal With Energy Giant Schlumberger
09/8/2020,"Eying digital push, Schlumberger strikes cloud-computing deal with IBM"
09/4/2020,Why Zoom Stock Is Up
09/3/2020,"Thursday Sector Leaders: Energy, Financial"
09/1/2020,"Eying a shale rebound, Liberty Oilfield strikes deal with Schlumberger"
09/1/2020,Why Liberty Oilfield Services Stock Rocketed by as Much as 40% on Sept. 1
09/1/2020,Markets Climb Again: These 2 Soaring Stocks Have Nothing to Do With Zoom
09/1/2020,Schlumberger sells N. America fracking unit as oil crash cripples demand
09/1/2020,Schlumberger To Combine Its OneStim Business With Liberty - Quick Facts
08/31/2020,"Schlumberger N.V. (SLB) Ex-Dividend Date Scheduled for September 01, 2020"
08/28/2020,Schlumberger About To Put More Money In Your Pocket (SLB)
08/27/2020,SLB October 9th Options Begin Trading
08/20/2020,October 16th Options Now Available For Schlumberger (SLB)
08/20/2020,SLB Trading Below Director's Recent Buy Price
09/1/2020,Markets Climb Again: These 2 Soaring Stocks Have Nothing to Do With Zoom
09/1/2020,Schlumberger sells N. America fracking unit as oil crash cripples demand
09/1/2020,Schlumberger To Combine Its OneStim Business With Liberty - Quick Facts
08/31/2020,"Schlumberger N.V. (SLB) Ex-Dividend Date Scheduled for September 01, 2020"
08/28/2020,Schlumberger About To Put More Money In Your Pocket (SLB)
08/27/2020,SLB October 9th Options Begin Trading
08/20/2020,October 16th Options Now Available For Schlumberger (SLB)
08/20/2020,SLB Trading Below Director's Recent Buy Price
08/19/2020,Insiders Buy the Holdings of DIVB ETF
08/12/2020,"Notable ETF Outflow Detected - XLE, EOG, KMI, SLB"
08/10/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Eastman Kodak, Trevena, Seres Therapeutics"
08/7/2020,"Friday 8/7 Insider Buying Report: CATY, SLB"
08/3/2020,Analysts Predict 15% Gains Ahead For EQRR
07/30/2020,SLB September 11th Options Begin Trading
07/27/2020,"Notable ETF Inflow Detected - IXC, PSX, SLB, MPC"
07/27/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Lincoln Electric, Under Armour, American Airlines"
07/24/2020,"BUZZ-U.S. STOCKS ON THE MOVE-DMC Global, Global Eagle Entertainment, AutoNation"
07/24/2020,"Energy Sector Update for 07/24/2020: EQNR, SLB, SMLP, XLE, USO, UNG"
07/24/2020,"Schlumberger To Reduce More Than 21,000 Employees - Quick Facts"
07/24/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Intel Corp, Skechers USA, Goldman Sachs"
07/24/2020,Schlumberger posts quarterly loss as oil rout triggers $3.7 bln charge
07/24/2020,EARNINGS SUMMARY: Details of Schlumberger Ltd. Q2 Earnings Report
07/24/2020,US STOCKS-Futures back off on U.S.-China frictions; Intel sinks
07/24/2020,EARNINGS-Schlumberger posts second-straight quarterly loss on $3.7 bln charges
07/24/2020,Schlumberger Q2 20 Earnings Conference Call At 8:30 AM ET
07/23/2020,"Pre-Market Earnings Report for July 24, 2020 : VZ, NEE, HON, AXP, SLB, GNTX, FMX, NEP, CRI, FHB, TPH, TRTN"
07/22/2020,"Energy Sector Update for 07/22/2020: MPC,TELL,BKR,SLB"
07/22/2020,"Energy Sector Update for 07/22/2020: TELL,BKR,SLB"
07/22/2020,Baker Hughes posts second-straight quarterly loss as oil slump slams demand
07/22/2020,Baker Hughes posts second-straight quarterly loss as oil slump slams demand
07/21/2020,Stock Markets Get an Energy Boost on Crude Oil Gains; Chevron-Noble Merger Points to More Deals Ahead
07/20/2020,Halliburton posts third-straight quarterly loss on shale slump
07/14/2020,"S&P 500 Roars Back: Oil Stocks Up, Bank Stocks Down, Will COVID-19 Shutdowns End the Rally?"
07/13/2020,"HDV, UPS, SLB, SO: Large Outflows Detected at ETF"
07/13/2020,Vanguard Mega Cap Value ETF -- Insider Buying Index Registering 17.6%
07/10/2020,"Forget Oilfield Services Stocks, Pipeline Stocks Are the Better Buy Right Now"
07/6/2020,Why Schlumberger Stock Fell 54% in the First Half of 2020
07/2/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Tesla, oil stocks, U.S. banks, Lemonade"
07/2/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Tesla, Xerox, U.S. banks, U.S. airlines, oil stocks, Lemonade"
07/2/2020,3 Facts About High-Yield Dividend Stocks Every Investor Should Know
07/14/2020,"S&P 500 Roars Back: Oil Stocks Up, Bank Stocks Down, Will COVID-19 Shutdowns End the Rally?"
07/13/2020,"HDV, UPS, SLB, SO: Large Outflows Detected at ETF"
07/13/2020,Vanguard Mega Cap Value ETF -- Insider Buying Index Registering 17.6%
07/10/2020,"Forget Oilfield Services Stocks, Pipeline Stocks Are the Better Buy Right Now"
07/6/2020,Why Schlumberger Stock Fell 54% in the First Half of 2020
07/2/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Tesla, oil stocks, U.S. banks, Lemonade"
07/2/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Tesla, Xerox, U.S. banks, U.S. airlines, oil stocks, Lemonade"
07/2/2020,3 Facts About High-Yield Dividend Stocks Every Investor Should Know
06/30/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Boeing, OptiNose, Xilinx"
06/30/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Genworth Financial, Zynerba Pharma, Bloom Energy"
06/30/2020,"Energy Sector Update for 06/30/2020: ERII, SLB, RDS.A, CLR, XLE, USO, UNG"
06/30/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Bloom Energy, Liquidia Tech, Zynerba Pharma"
06/29/2020,Component Price Targets Imply 11% Gains Ahead For S&P 500
06/25/2020,"CRBN, CMCSA, SLB, ABT: ETF Outflow Alert"
06/24/2020,The Charts for Halliburton Stock Still Look Bullish 
06/22/2020,Halliburton Is Worth Considering at $10 or Less
06/16/2020,Schlumberger to take up to $1.4 bln charge for restructuring -CEO
06/16/2020,"Energy Sector Update for 06/16/2020: SLB,CLIR,XOM,MCEP,EQM,ETRN"
06/16/2020,Schlumberger to take charge of up to $1.4 bln due to ongoing restructuring - CEO
06/12/2020,7 Dividend Stocks On the Highway to the Danger Zone
06/5/2020,12 Oil Stocks That Are Crushing the Market Today
06/4/2020,"Thursday Sector Leaders: Industrial, Energy"
06/4/2020,iShares U.S. Dividend and Buyback ETF -- Insider Buying Index Registering 21.2%
05/31/2020,4 Oil Stocks to Avoid in June
05/29/2020,Ex-Div Reminder for Schlumberger (SLB)
05/28/2020,Halliburton Stock Still Has a Great Deal Left in the Tank
05/28/2020,SLB Crosses Above Average Analyst Target
05/26/2020,"BUZZ-U.S. STOCKS ON THE MOVE-IZEA Worldwide, Diffusion Pharma, DouYu International"
05/26/2020,"BUZZ-U.S. STOCKS ON THE MOVE-LATAM Airlines, Tuesday Morning, Novavax"
05/26/2020,"This could be the one that gets me,' says oilfield service veteran"
05/22/2020,"BUZZ-U.S. STOCKS ON THE MOVE-LiveRamp, T2 Biosystems, Foot locker"
05/22/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Abbott, Tetraphase Pharma, HPE"
05/21/2020,"Schlumberger to Restructure Operations and Executive Team, Says Report"
05/21/2020,July 2nd Options Now Available For Schlumberger (SLB)
05/20/2020,EXCLUSIVE-Schlumberger names new top executives to oversee corporate overhaul
05/18/2020,"Why Patterson-UTI, Halliburton, and Schlumberger Jumped 10% or More Today"
05/18/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Oasis Midstream, L Brands, Diffusion Pharma"
05/18/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Centric Brands, Fulgent Genetics, Moderna"
05/18/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Centric Brands, Fulgent Genetics, Moderna"
05/18/2020,"Wall Street set to jump on stimulus, vaccine hopes"
04/30/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Tesla, Valaris, QEP Resources"
04/29/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Capricor Therapeutics, Liberty Oilfield, Blue Apron"
04/29/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Liberty Oilfield, MRC Global, Capricor Therapeutics"
04/29/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Alphabet, Spotify, Blue Apron"
04/28/2020,12.9% of MGC Holdings Seeing Recent Insider Buys
04/27/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Regeneron, Zoom Video, U.S. oil companies, Apple, U.S. insurers"
04/27/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Kohl's, tanker operators, oil and gas companies, U.S. casinos"
04/27/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Tanker operators, oil and gas companies, Caterpillar"
04/27/2020,Surprising Analyst 12-Month Target For HDV
04/26/2020,Wall St Week Ahead-Spotlight falls on 'dividend aristocrats' after market tumult
04/24/2020,Wall St Week Ahead-Spotlight falls on 'dividend aristocrats' after market tumult
04/24/2020,Halliburton follows Chevron in halting Venezuelan operations
04/24/2020,Big Oil investors to look past earnings pain and focus on dividends
04/23/2020,Patterson-UTI sees 60% decline in activity as oil prices crater
04/23/2020,iShares Core High Dividend ETF Experiences Big Outflow
04/22/2020,Baker Hughes quarterly revenue misses estimates amid oil rout
04/21/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Energous, Hertz Global, PAVmed"
04/21/2020,Wall Street set to slide as sub-zero U.S. crude adds to pandemic worries
04/21/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Energous Corp, Schlumberger NV, IBM"
04/21/2020,U.S. stock futures slide as sub-zero U.S. crude adds to pandemic jitters
04/21/2020,U.S. energy industry steps up lobbying for Fed's emergency aid -letters
04/21/2020,U.S. stock futures slide as U.S. crude crashes below zero
04/20/2020,U.S. energy industry steps up lobbying for Fed's emergency aid -letters
04/20/2020,7 Cash-Rich Oil Stocks That Will Survive This Crisis
04/21/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Energous, Hertz Global, PAVmed"
04/21/2020,Wall Street set to slide as sub-zero U.S. crude adds to pandemic worries
04/21/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Energous Corp, Schlumberger NV, IBM"
04/21/2020,U.S. stock futures slide as sub-zero U.S. crude adds to pandemic jitters
04/21/2020,U.S. energy industry steps up lobbying for Fed's emergency aid -letters
04/21/2020,U.S. stock futures slide as U.S. crude crashes below zero
04/20/2020,U.S. energy industry steps up lobbying for Fed's emergency aid -letters
04/20/2020,7 Cash-Rich Oil Stocks That Will Survive This Crisis
04/17/2020,"Energy Sector Update for 04/17/2020: CORR,TRNX,SLB,CNX"
04/17/2020,Schlumberger NV (SLB) Q1 2020 Earnings Call Transcript
04/17/2020,"Energy Sector Update for 04/17/2020: TRNX,SLB,CNX"
04/17/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Netflix, Cutera, Moderna"
04/17/2020,"Daily Dividend Report: SLB,GPP,CDR,ED,CAG"
04/17/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Schlumberger, Biohaven Pharmaceutical, Spirit AeroSystems"
04/17/2020,"Wall St gains on Boeing, Trump's restart plan"
04/17/2020,"Boeing, Trump's restart plan boost Wall Street"
04/17/2020,"Energy Sector Update for 04/17/2020: CEQP, OKE, SLB"
04/17/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Schlumberger, Banks, Spirit AeroSystems, State Street"
04/17/2020,"Boeing, lockdown easing hopes set to lift Wall Street"
04/17/2020,"U.S. stocks futures jump on Trump's restart plan, coronavirus drug hopes"
04/17/2020,Schlumberger Q1 20 Earnings Conference Call At 8:30 AM ET
04/17/2020,"Schlumberger books $8.5 bln impairment charge, slashes dividend"
04/17/2020,Schlumberger books $8.5 bln impairment charge as oil prices collapse
04/17/2020,Schlumberger Ltd. Q1 adjusted earnings Beat Estimates
04/17/2020,"US STOCKS-Futures jump on Trump's restart plan, coronavirus drug hopes"
04/15/2020,"BUZZ-U.S. STOCKS ON THE MOVE-U.S. oil stocks, retailers, restaurants, BofA, J.C. Penny, IBM, Gilead, LyondellBasell"
04/15/2020,"HDV, D, SLB, SO: ETF Outflow Alert"
04/9/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Norwegian Cruise Line, Gap Inc, Pluristem Therapeutics, CleanSpark"
04/9/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Gap, Norwegian Cruise Line, Barnes & Noble, Pluristem Therapeutics"
04/9/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Apache, Arista Networks, Qorvo, Akers Bioscience"
04/9/2020,SLB May 29th Options Begin Trading
04/9/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Tesla, US Well Services, Perspecta, Exantas Capital"
04/17/2020,"US STOCKS-Futures jump on Trump's restart plan, coronavirus drug hopes"
04/15/2020,"BUZZ-U.S. STOCKS ON THE MOVE-U.S. oil stocks, retailers, restaurants, BofA, J.C. Penny, IBM, Gilead, LyondellBasell"
04/15/2020,"HDV, D, SLB, SO: ETF Outflow Alert"
04/9/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Norwegian Cruise Line, Gap Inc, Pluristem Therapeutics, CleanSpark"
04/9/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Gap, Norwegian Cruise Line, Barnes & Noble, Pluristem Therapeutics"
04/9/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Apache, Arista Networks, Qorvo, Akers Bioscience"
04/9/2020,SLB May 29th Options Begin Trading
04/9/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Tesla, US Well Services, Perspecta, Exantas Capital"
04/8/2020,"BUZZ-U.S. STOCKS ON THE MOVE-Gap Inc, HanesBrands, Kroger, Otis Worldwide"
04/7/2020,"Energy Sector Update for 04/07/2020: XOM, CVX, COP, SLB, OXY, CHAP, MMLP"
04/7/2020,"3 Big Stock Charts for Tuesday: Salesforce, Schlumberger, and Monster Beverage"
04/6/2020,A Reduced Payout Could Be Incoming for These High-Yield Dividend Stocks
04/5/2020,RBC: 3 Outstanding Dividend Stocks Yielding at Least 9%
04/3/2020,Friday 4/3 Insider Buying Report: SLB
04/1/2020,Better Buy: Baker Hughes vs. Schlumberger Limited
04/1/2020,Energy Companies are Slashing Spending: Stocks to Avoid
03/31/2020,"Energy Sector Update for 03/31/2020: SLB,NBR,FANG,TOPS"
03/27/2020,SLB Crosses Above 13% Yield Territory
03/26/2020,SLB May 8th Options Begin Trading
03/26/2020,"Energy Sector Update for 03/26/2020: XOM, CVX, COP, SLB, OXY, NBLX, VLO, LEU"
03/23/2020,SLB November 20th Options Begin Trading
03/20/2020,13.0% of VOOV Holdings Seeing Recent Insider Buys
03/17/2020,"Energy Sector Update for 03/17/2020: XOM, CVX, COP, SLB, OXY, PCG, PXD, TERP"
03/11/2020,"Energy Sector Update for 03/11/2020: XOM, CVX, COP, SLB, OXY, CLNE, VSLR"
03/10/2020,Here’s What Investors Need to Know About Panic-Filled Headlines
03/10/2020,7 Energy Stocks That Are Too Cheap to Ignore
03/9/2020,Monday's ETF with Unusual Volume: RYE
03/6/2020,Don't Give Up on Energy Stocks
03/5/2020,SLB April 24th Options Begin Trading
03/5/2020,Why Schlumberger Limited Stock Dropped 19% in February
03/4/2020,"Energy Sector Update for 03/04/2020: XOM, CVX, COP, SLB, OXY, USWS, MCEP, ENB"
03/4/2020,"Energy Sector Update for 03/04/2020: XOM, CVX, COP, SLB, OXY, MCEP, USWS, ENPH"
02/24/2020,Peek Under The Hood: OVLU Has 10% Upside
02/21/2020,"Noteworthy ETF Inflows: VDE, CVX, COP, SLB"
02/19/2020,"Energy Sector Update for 02/19/2020: XOM, CVX, COP, SLB, OXY, ENPH, EGY, ENBL"
02/13/2020,April 3rd Options Now Available For Schlumberger (SLB)
02/13/2020,"Noteworthy ETF Outflows: HDV, SLB, WMB, OKE"
02/13/2020,This Oil-Field Services Stock Got Slammed Twice by Q4 2019 Earnings
02/10/2020,Schlumberger Named Top Dividend Stock With Insider Buying and 5.81% Yield (SLB)
02/7/2020,SLB Ex-Dividend Reminder - 2/11/20
02/7/2020,"Energy Sector Update for 02/07/2020: XOM, CVX, COP, SLB, OXY, NOV, PTEN, LLEX"
02/6/2020,"OIH, YANG: Big ETF Inflows"
02/5/2020,Why Shares of the 3 Top Oil Field Services Companies Fell in January
02/3/2020,Schlumberger: Is the Worst Over?
01/31/2020,"Energy Sector Update for 01/31/2020: XOM, CVX, PSX, COP, SLB, OXY"
01/28/2020,"Noteworthy Tuesday Option Activity: GLNG, SLB, CHRW"
01/27/2020,Monday's ETF with Unusual Volume: IEZ
01/27/2020,SLB Stock Crowded With Sellers
01/24/2020,"OIH, RWGV: Big ETF Outflows"
01/23/2020,"3 Big Stock Charts for Thursday: Netflix, United Airlines, and Schlumberger"
01/21/2020,SLB Makes Notable Cross Below Critical Moving Average
01/21/2020,"Tuesday Sector Laggards: Energy, Materials"
01/17/2020,"5 Top Stock Trades for Tuesday: BA, PINS, AMZN"
01/17/2020,Schlumberger NV (SLB) Q4 2019 Earnings Call Transcript
01/17/2020,"Energy Sector Update for 01/17/2020: PDCE,ECA,ECA.TO,OBE,SLB"
01/17/2020,"Energy Sector Update for 01/17/2020: ECA,ECA.TO,OBE,SLB"
01/17/2020,"Energy Sector Update for 01/17/2020: SLB, OBE, CEQP, XOM, CVX, COP, OXY"
01/17/2020,Schlumberger Q4 19 Earnings Conference Call AT 8:30 AM ET
01/17/2020,Schlumberger Ltd. Q4 adjusted earnings Beat Estimates
01/15/2020,"Notable Wednesday Option Activity: SLB, HUM, UI"
01/15/2020,Schlumberger Earnings Preview: Schlumberger Likely To Beat 2019 Earnings Expectations Despite Shale Slowdown
01/14/2020,3 Standout Oil Services Stocks to Buy
01/14/2020,"Notable ETF Outflow Detected - OIH, SLB, BKR, RIG"
01/14/2020,"Energy Sector Update for 01/14/2020: XOM, CVX, COP, SLB, OXY, TRCH, TGC, LLEX"
01/13/2020,"Energy Sector Update for 01/13/2020: XOM, CVX, COP, SLB, OXY, LLEX, KRP"
01/10/2020,"Energy Sector Update for 01/10/2020: XOM, CVX, COP, SLB, OXY, GEL, RIG, KRP"
01/6/2020,"Bitcoin, ‘Safe Haven’ Investments Spike on Iran Headlines"
01/6/2020,"OIH, FLHY: Big ETF Outflows"
01/6/2020,"Energy Sector Update for 01/06/2020: XOM, CVX, COP, SLB, OXY, YUMA, CEI, EQNR"
01/6/2020,Why Schlumberger Stock Gained 11% in December
01/3/2020,"Notable Friday Option Activity: JPM, MPC, SLB"
01/3/2020,What Trump’s Airstrikes in Iran Mean for Investors Now
01/3/2020,"Energy Sector Update for 01/03/2020: BP, XOM, CVX, COP, SLB, OXY, CVI"
01/2/2020,How Will Schlumberger's Revenue Fare As The Shale Industry Slows Down?
01/2/2020,"Energy Sector Update for 01/02/2020: XOM, CVX, COP, SLB, OXY, CLB, WMB, SDRL"
01/2/2020,"Energy Sector Update for 01/02/2020: XOM, CVX, COP, SLB, OXY, CLB, WMB, SDRL"
12/31/2019,Goldman Sachs: These 3 Oil Stocks Are Set for Enormous Gains in 2020
12/31/2019,7 Excellent Value Stocks to Buy for 2020  
12/31/2019,"S&P 500 Movers: SLB, ABMD"
12/31/2019,How Will Transocean Weather The Lull In The Offshore Rig Market?
12/30/2019,These Were the 10 Best Energy Stocks of 2019
12/20/2019,"Friday Sector Laggards: Financial, Energy"
12/18/2019,"Notable ETF Outflow Detected - VDE, COP, PSX, SLB"
12/17/2019,5 Large-Cap Dividend Stocks to Buy
12/15/2019,How to Invest in Gas Stocks
12/12/2019,"Noteworthy Thursday Option Activity: TXN, ALK, SLB"
12/11/2019,SLB Makes Bullish Cross Above Critical Moving Average
12/11/2019,"Energy Sector Update for 12/11/2019: XOM, CVX, COP, SLB, OXY, MDR, TALO"
12/11/2019,Trade of the Day: Schlumberger Stock Is a Catch-Up Play
12/10/2019,"Energy Sector Update for 12/10/2019: DVN,DOW,ENB,ENB.TO,SLB"
12/10/2019,"Energy Sector Update for 12/10/2019: DVN,DOW,ENB,ENB.TO,SLB"
12/10/2019,Schlumberger CFO Simon Ayat To Step Down In January 2020
12/9/2019,"Energy Sector Update for 12/09/2019: XOM, CVX, COP, SLB, OXY, CPK, EPD, ENB, AM, AR"
12/9/2019,"Energy Sector Update for 12/09/2019: XOM, CVX, COP, SLB, OXY, AM, AR, PEGI"
12/6/2019,"Energy Sector Update for 12/06/2019: XOM, CVX, COP, SLB, OXY, RDS.A, MDR, SGU"
12/5/2019,Why Schlumberger Stock Rallied Nearly 11% in November
12/4/2019,"Noteworthy ETF Outflows: OIH, SLB, HAL, BKR"
12/3/2019,"Noteworthy Tuesday Option Activity: AFL, VLO, SLB"
11/29/2019,4 CEOs Who Shaped the 2010s
11/29/2019,"Energy Sector Update for 11/29/2019: XOM, CVX, COP, SLB, OXY, WMB, EGY, SNP"
11/27/2019,"Energy Sector Update for 11/27/2019: XOM, CVX, COP, SLB, OXY, EC, FRO, PACQ"
11/26/2019,"Energy Sector Update for 11/26/2019: XOM, CVX, COP, SLB, OXY, NAT, VLO, TGE"
11/25/2019,"Energy Sector Update for 11/25/2019: XOM, CVX, COP, SLB, OXY, NBLX, EQNR"
11/22/2019,"Energy Sector Update for 11/22/2019: XOM, CVS, COP, SLB, OXY, TOT, LNG, GEOS"
11/21/2019,"Energy Sector Update for 11/21/2019: XOM, CVX, COP, SLB, OXY, SDRL, DCP"
11/20/2019,"Wednesday Sector Leaders: Energy, Utilities"
11/20/2019,"Wednesday's ETF Movers: OIH, GDX"
11/15/2019,5 Ways to Make Your Money Work for You
11/11/2019,"OIH, SCO: Big ETF Inflows"
10/30/2019,"Wednesday Sector Laggards: Energy, Services"
10/23/2019,"OIH, QLS: Big ETF Inflows"
10/22/2019,Oilfield Services Face Crisis As Shale Slowdown Worsens
10/18/2019,"Energy Sector Update for 10/18/2019: HEP,MCF,SLB,BHGE"
10/18/2019,Schlumberger NV (SLB) Q3 2019 Earnings Call Transcript
10/18/2019,"Energy Sector Update for 10/18/2019: MCF,SLB,BHGE"
10/18/2019,Stock Market News: Coke Is Still It; Losses Leave Schlumberger Unfazed
10/18/2019,"Energy Sector Update for 10/18/2019: SLB, TRP, FGP, XOM, CVX, COP, SLB, OXY"
10/18/2019,Schlumberger Ltd. Q3 adjusted earnings Beat Estimates
10/18/2019,Schlumberger Q3 19 Earnings Conference Call AT 8:30 AM ET
10/16/2019,"Energy Sector Update for 10/16/2019: WWR, XOM, CVX, COP, SLB, OXY, FGP"
10/11/2019,"Friday Sector Leaders: Materials, Energy"
10/9/2019,"Energy Sector Update for 10/09/2019: XOM, CQP, CVX, COP, SLB, OXY"
10/8/2019,"3 Big Stock Charts for Tuesday: Schlumberger, Bank of America and Fidelity National Information Services"
10/7/2019,"Energy Sector Update for 10/07/2019: XOM, CVX, SLB, COP, OXY, SPWR"
10/3/2019,Interesting SLB Put And Call Options For November 22nd
10/2/2019,"Energy Sector Update for 10/02/2019: NEXT,ANDE,MPC,SLB,ROK"
10/2/2019,"Energy Sector Update for 10/02/2019: XOM, E, ROK, SLB, CVX, COP, OXY"
10/2/2019,"Rockwell, Schlumberger Announce Closing Of JV - Quick Facts"
10/11/2019,"Friday Sector Leaders: Materials, Energy"
10/9/2019,"Energy Sector Update for 10/09/2019: XOM, CQP, CVX, COP, SLB, OXY"
10/8/2019,"3 Big Stock Charts for Tuesday: Schlumberger, Bank of America and Fidelity National Information Services"
10/7/2019,"Energy Sector Update for 10/07/2019: XOM, CVX, SLB, COP, OXY, SPWR"
10/3/2019,Interesting SLB Put And Call Options For November 22nd
10/2/2019,"Energy Sector Update for 10/02/2019: NEXT,ANDE,MPC,SLB,ROK"
10/2/2019,"Energy Sector Update for 10/02/2019: XOM, E, ROK, SLB, CVX, COP, OXY"
10/2/2019,"Rockwell, Schlumberger Announce Closing Of JV - Quick Facts"
09/16/2019,"5 Top Stock Trades for Tuesday: SLB, XOM, KL"
09/16/2019,"Energy Sector Update for 09/16/2019: XOM, CVX, COP, SLB, OXY, TOT"
09/16/2019,RYE's Underlying Holdings Imply 29% Gain Potential
09/12/2019,"Energy Sector Update for 09/12/2019: TOPS, TRNX, XOM, COP, SLB, OXY"
09/10/2019,"Tuesday Sector Leaders: Materials, Energy"
09/9/2019,7 Cheap Energy Stocks to Buy as the Sector Lights Up
09/6/2019,Why Oilfield Services Stocks Slumped in August
09/5/2019,S&P 500 Analyst Moves: SLB
09/4/2019,"Wednesday Sector Leaders: Energy, Technology & Communications"
09/4/2019,"XLE, COP, SLB, EOG: Large Outflows Detected at ETF"
09/3/2019,SLB October 11th Options Begin Trading
08/30/2019,"Energy Sector Update for 08/30/2019: XOM, CVX, COP, SLB, OXY, NGL, EQT, EQNR, BOOM"
08/30/2019,"Ex-Dividend Reminder: LyondellBasell Industries, Avery Dennison and Schlumberger"
08/30/2019,"Schlumberger N.V. (SLB) Ex-Dividend Date Scheduled for September 03, 2019"
08/29/2019,"Energy Sector Update for 08/29/2019: EGY, XOM, CVX, COP, SLB, OXY, EGY, GMLP, CEO, DK"
08/27/2019,"Noteworthy ETF Outflows: XLE, COP, SLB, EOG"
08/26/2019,"Monday Sector Laggards: Industrial, Energy"
08/23/2019,Is There Any Hope for Oilfield Services Companies?
08/23/2019,"Energy Sector Update for 08/23/2019: SLB, HAL, CVX, PTEN, XOM, COP, SLB, OXY"
08/16/2019,"IXC, COP, SLB, EOG: Large Outflows Detected at ETF"
08/16/2019,"Energy Sector Update for 08/16/2019: SAEX, XOM, CVX, COP, SLB,OXY"
08/15/2019,"Thursday Sector Laggards: Energy, Services"
08/15/2019,See Which Of The Latest 13F Filers Holds Schlumberger
08/15/2019,Analysts Forecast 16% Gains Ahead For SIZE
08/14/2019,Schlumberger (SLB) Shares Cross 6% Yield Mark
08/13/2019,"Energy Sector Update for 08/13/2019: XOM, PACD, EC, CVX, SLB, OXY, COP"
08/12/2019,3 Energy Stocks to Sell Now
08/12/2019,Interesting SLB Put And Call Options For September 27th
08/12/2019,"Energy Sector Update for 08/12/2019: XOM, CVX, COP, SLB, OXY, AZRE, HAL"
08/8/2019,"Notable Thursday Option Activity: TWNK, SLB, INVA"
08/8/2019,"XLE, COP, SLB, EOG: Large Inflows Detected at ETF"
08/6/2019,SLB Stock Crowded With Sellers
08/14/2019,Schlumberger (SLB) Shares Cross 6% Yield Mark
08/13/2019,"Energy Sector Update for 08/13/2019: XOM, PACD, EC, CVX, SLB, OXY, COP"
08/12/2019,3 Energy Stocks to Sell Now
08/12/2019,Interesting SLB Put And Call Options For September 27th
08/12/2019,"Energy Sector Update for 08/12/2019: XOM, CVX, COP, SLB, OXY, AZRE, HAL"
08/8/2019,"Notable Thursday Option Activity: TWNK, SLB, INVA"
08/8/2019,"XLE, COP, SLB, EOG: Large Inflows Detected at ETF"
08/6/2019,SLB Stock Crowded With Sellers
07/23/2019,"Energy Sector Update for 07/23/2019: XOM, CVX, COP, SLB, OXY, FTI, BBL, VLO"
07/22/2019,"OIH, QLS: Big ETF Outflows"
07/19/2019,"Energy Sector Update for 07/19/2019: PBT,RRC,MDR,SLB"
07/19/2019,Schlumberger NV (SLB) Q2 2019 Earnings Call Transcript
07/19/2019,"Energy Sector Update for 07/19/2019: RRC,MDR,SLB"
07/19/2019,"S&P 500 Movers: SLB, STT"
07/19/2019,"Energy Sector Update for 07/19/2019: SLB, TOT, GPOR, XOM, CVX, COP, OXY"
07/19/2019,Schlumberger Names Olivier Le Peuch As New CEO - Quick Facts
07/19/2019,Schlumberger Ltd. Q2 adjusted earnings Inline With Estimates
07/19/2019,Schlumberger Q2 19 Earnings Conference Call AT 8:30 AM ET
07/15/2019,The 10 Biggest Texas Stocks
07/12/2019,"Noteworthy ETF Inflows: XLE, COP, SLB, EOG"
